customer_id	gadget	revenues
K137820	J	99
K137830	D	39
K137830	F	59
K137830	G	66
K137830	H	81
K137830	I	87
K137830	J	99
K137830	K	110
K137840	A	8
K137840	B	18
K137840	C	30
K137840	D	39
K137840	F	59
K137840	G	70
K137840	I	88
K137840	J	98
K137840	K	113
K137840	L	122
K137850	A	8
K137850	B	17
K137850	D	44
K137850	J	100
K137850	K	108
K137860	H	75
K137860	J	97
K137860	K	110
K137860	L	118
K137870	A	9
K137870	B	16
K137870	C	30
K137870	D	43
K137870	F	57
K137870	G	68
K137880	H	80
K137880	J	99
K137890	B	18
K137890	C	26
K137890	D	42
K137890	E	51
K137890	K	110
K137900	A	10
K137900	B	20
K137900	C	29
K137900	D	38
K137900	H	78
K137900	I	89
K137900	J	102
K137900	K	107
K137910	B	17
K137910	E	50
K137910	F	59
K137910	G	68
K137910	H	80
K137910	I	88
K137910	J	102
K137920	H	80
K137920	I	90
K137920	J	95
K137920	K	110
K137920	L	116
K137930	A	13
K137930	B	23
K137930	C	30
K137930	D	35
K137930	F	62
K137930	G	71
K137940	A	8
K137940	B	18
K137940	C	33
K137940	E	50
K137940	F	59
K137940	G	67
K137950	H	88
K137950	K	109
K137960	A	10
K137960	B	23
K137960	C	30
K137960	D	44
K137960	L	116
K137970	A	7
K137970	B	21
K137970	C	25
K137970	E	51
K137970	F	58
K137970	G	68
K137970	H	75
K137970	J	103
K137980	A	9
K137980	B	19
K137980	C	24
K137980	D	39
K137980	H	81
K137980	I	90
K137980	J	100
K137980	K	112
K137980	L	117
K137990	A	9
K137990	C	28
K137990	D	40
K138000	C	27
K138000	H	80
K138000	I	96
K138000	J	102
K138010	H	79
K138010	I	91
K138010	J	95
K138010	L	121
K138020	A	8
K138020	B	17
K138020	C	31
K138020	D	41
K138020	K	108
K138030	H	81
K138030	I	89
K138030	J	102
K138040	A	11
K138040	B	21
K138040	C	29
K138040	D	38
K138050	A	13
K138050	B	20
K138050	C	29
K138050	D	36
K138050	G	67
K138050	K	112
K138050	L	122
K138060	B	17
K138060	C	28
K138060	D	41
K138070	A	12
K138070	B	17
K138070	D	38
K138070	E	55
K138070	G	67
K138080	E	48
K138080	H	77
K138080	I	92
K138080	J	97
K138090	A	9
K138090	B	23
K138090	C	25
K138090	H	80
K138100	B	20
K138100	C	29
K138100	D	40
K138100	K	109
K138100	L	117
K138110	A	11
K138110	B	20
K138110	C	32
K138110	D	35
K138110	G	69
K138110	K	109
K138120	A	11
K138120	B	15
K138120	C	31
K138120	D	36
K138120	E	46
K138120	H	78
K138120	I	85
K138120	J	96
K138130	H	78
K138130	I	88
K138130	J	99
K138140	E	52
K138140	F	55
K138140	G	72
K138140	H	79
K138140	I	88
K138140	J	100
K138140	K	107
K138150	A	12
K138150	B	18
K138150	C	31
K138150	D	37
K138150	G	70
K138150	H	80
K138150	K	110
K138160	A	10
K138160	B	19
K138160	C	28
K138160	D	41
K138160	E	54
K138160	F	61
K138160	G	71
K138160	H	80
K138160	I	89
K138160	J	98
K138170	A	7
K138170	B	24
K138170	C	28
K138170	D	39
K138170	E	51
K138170	F	60
K138170	G	66
K138170	H	82
K138170	I	87
K138170	K	110
K138170	L	118
K138180	A	10
K138180	B	17
K138180	C	27
K138180	D	38
K138190	H	78
K138190	I	91
K138190	K	107
K138200	H	79
K138200	I	93
K138200	J	102
K138200	L	121
K138210	F	54
K138210	G	69
K138210	I	87
K138210	J	103
K138220	B	20
K138220	C	31
K138220	D	40
K138220	K	106
K138220	L	120
K138230	C	25
K138230	H	77
K138230	I	93
K138230	J	100
K138240	A	9
K138240	B	19
K138240	C	33
K138240	D	35
K138250	A	9
K138250	B	20
K138250	C	26
K138250	D	38
K138250	E	52
K138250	F	56
K138250	G	72
K138250	J	99
K138250	K	102
K138250	L	124
K138260	G	71
K138260	H	80
K138260	I	87
K138260	J	99
K138260	K	109
K138260	L	120
K138270	B	18
K138270	D	40
K138270	E	51
K138270	F	58
K138270	G	67
K138270	L	121
K138280	A	11
K138280	B	22
K138280	C	26
K138290	A	7
K138290	B	21
K138290	C	27
K138290	D	38
K138290	E	48
K138290	G	69
K138290	H	77
K138290	I	90
K138300	E	51
K138300	F	69
K138300	G	66
K138300	H	78
K138300	I	95
K138310	A	11
K138310	B	16
K138310	C	29
K138310	D	36
K138310	F	55
K138310	G	68
K138310	K	110
K138310	L	120
K138320	A	8
K138320	B	24
K138320	C	30
K138320	D	37
K138320	E	43
K138320	F	55
K138320	G	66
K138330	H	75
K138330	I	89
K138330	J	102
K138340	A	9
K138340	B	18
K138340	C	32
K138340	D	39
K138340	E	55
K138340	F	62
K138340	G	74
K138340	H	77
K138340	I	92
K138340	J	103
K138350	A	10
K138350	B	21
K138350	C	29
K138350	D	38
K138360	A	8
K138360	B	24
K138360	D	35
K138360	F	61
K138360	G	64
K138370	A	10
K138370	B	24
K138370	C	30
K138370	E	53
K138370	F	59
K138370	G	70
K138380	A	4
K138380	B	23
K138380	C	28
K138380	D	39
K138390	B	21
K138390	D	38
K138390	G	70
K138390	H	83
K138390	I	86
K138390	J	100
K138400	A	11
K138400	B	18
K138400	C	28
K138400	D	37
K138400	E	52
K138400	F	59
K138400	H	80
K138400	I	90
K138400	J	101
K138400	K	106
K138410	H	84
K138410	I	87
K138410	K	114
K138410	L	123
K138420	A	10
K138420	C	30
K138420	D	41
K138420	E	51
K138420	F	59
K138420	G	67
K138420	H	76
K138420	I	90
K138430	A	13
K138430	B	17
K138430	D	43
K138440	E	47
K138440	F	60
K138440	G	69
K138440	H	81
K138440	I	88
K138440	J	104
K138450	A	8
K138450	B	18
K138450	H	81
K138450	I	87
K138450	J	97
K138450	K	108
K138450	L	121
K138460	H	79
K138460	I	94
K138470	A	8
K138470	B	19
K138470	C	28
K138470	D	40
K138470	H	80
K138470	I	88
K138470	J	98
K138480	H	79
K138480	I	86
K138480	J	102
K138480	K	110
K138480	L	121
K138490	H	80
K138490	I	90
K138500	D	39
K138500	E	49
K138500	F	58
K138500	G	69
K138500	H	81
K138500	I	89
K138500	J	102
K138510	E	51
K138510	F	63
K138510	G	71
K138510	H	75
K138510	I	88
K138510	J	102
K138520	A	7
K138520	B	20
K138520	C	34
K138520	D	40
K138530	A	12
K138530	B	22
K138530	C	29
K138530	H	80
K138530	I	88
K138530	J	102
K138530	K	110
K138530	L	124
K138540	H	81
K138540	I	91
K138550	A	12
K138550	B	20
K138550	C	28
K138550	D	39
K138550	E	47
K138550	G	70
K138550	H	80
K138550	I	90
K138550	J	102
K138550	K	111
K138560	C	29
K138560	F	56
K138560	G	69
K138560	H	73
K138560	I	86
K138560	J	99
K138570	A	7
K138570	C	30
K138570	D	42
K138570	E	50
K138570	K	111
K138580	A	9
K138580	B	20
K138580	D	38
K138580	F	58
K138580	K	108
K138580	L	118
K138590	A	9
K138590	B	15
K138590	D	40
K138600	B	18
K138600	C	30
K138600	D	43
K138600	E	51
K138610	H	82
K138610	I	90
K138610	J	102
K138610	K	108
K138610	L	118
K138620	H	79
K138620	I	89
K138620	J	96
K138630	A	7
K138630	B	19
K138630	C	27
K138630	D	43
K138640	A	15
K138640	B	22
K138640	C	29
K138640	D	41
K138640	E	53
K138640	F	62
K138640	G	68
K138650	A	5
K138650	B	16
K138650	E	48
K138650	G	68
K138650	K	110
K138650	L	119
K138660	A	18
K138660	C	26
K138660	K	110
K138670	A	9
K138670	C	27
K138670	D	41
K138670	H	83
K138680	H	78
K138680	I	87
K138680	J	97
K138690	A	12
K138690	B	18
K138690	E	48
K138690	F	62
K138690	G	72
K138700	A	8
K138700	B	21
K138700	C	29
K138700	H	77
K138700	J	100
K138700	K	109
K138710	E	50
K138710	F	59
K138710	G	67
K138710	H	83
K138710	I	85
K138710	J	101
K138720	A	14
K138720	B	18
K138720	C	28
K138720	D	39
K138720	I	91
K138730	A	6
K138730	B	21
K138730	C	29
K138730	D	38
K138740	A	13
K138740	C	30
K138740	D	43
K138740	K	115
K138740	L	120
K138750	A	9
K138750	C	26
K138750	D	36
K138750	E	49
K138750	F	58
K138750	G	71
K138750	K	112
K138750	L	116
K138760	A	9
K138760	B	24
K138760	C	32
K138760	D	42
K138760	I	88
K138770	B	22
K138770	C	34
K138770	D	40
K138770	E	53
K138770	I	93
K138770	J	101
K138780	C	32
K138780	D	40
K138780	I	92
K138790	H	82
K138790	I	89
K138790	J	93
K138790	K	112
K138790	L	117
K138800	A	10
K138800	B	17
K138800	C	29
K138800	D	41
K138810	B	23
K138810	D	38
K138810	H	82
K138810	I	89
K138810	J	102
K138820	A	9
K138820	B	21
K138820	C	26
K138820	D	39
K138820	I	91
K138830	A	9
K138830	B	22
K138830	C	28
K138830	D	38
K138830	H	80
K138830	I	91
K138830	J	96
K138830	K	110
K138830	L	119
K138840	H	82
K138840	I	88
K138840	L	118
K138850	A	13
K138850	B	23
K138850	C	28
K138850	D	38
K138850	K	109
K138850	L	117
K138860	B	17
K138860	C	26
K138860	I	88
K138870	A	6
K138870	B	21
K138870	C	27
K138870	H	80
K138870	I	88
K138880	A	10
K138880	B	22
K138880	C	30
K138880	D	41
K138890	A	10
K138890	B	19
K138890	C	29
K138890	F	60
K138890	G	71
K138900	A	11
K138900	B	23
K138900	C	31
K138900	D	35
K138900	H	85
K138900	I	89
K138910	A	12
K138910	B	15
K138910	C	30
K138910	D	42
K138910	E	50
K138910	F	60
K138910	G	68
K138920	A	9
K138920	C	28
K138920	D	34
K138920	K	106
K138930	A	12
K138930	B	19
K138930	C	27
K138930	L	120
K138940	A	10
K138940	C	31
K138940	D	37
K138940	G	70
K138940	H	78
K138940	I	87
K138940	K	112
K138950	H	81
K138950	I	93
K138950	J	97
K138950	L	120
K138960	H	77
K138960	I	89
K138960	J	98
K138960	L	119
K138970	A	12
K138970	B	19
K138970	C	30
K138970	D	39
K138970	H	84
K138970	I	89
K138970	J	98
K138980	I	91
K138980	J	98
K138980	K	105
K138980	L	118
K138990	A	7
K138990	B	18
K138990	C	31
K138990	D	37
K139000	A	11
K139000	B	24
K139000	C	32
K139000	D	39
K139000	K	101
K139010	A	8
K139010	B	20
K139010	C	26
K139010	D	42
K139020	A	9
K139020	B	19
K139020	D	42
K139020	E	48
K139020	G	67
K139030	A	9
K139030	C	28
K139030	D	38
K139030	K	112
K139030	L	121
K139040	G	68
K139040	H	77
K139040	I	90
K139040	J	99
K139050	D	38
K139050	H	78
K139050	I	86
K139050	J	101
K139060	E	51
K139060	F	61
K139060	H	81
K139060	I	86
K139060	J	103
K139070	A	13
K139070	B	18
K139070	C	26
K139070	D	39
K139070	E	53
K139070	F	58
K139070	G	70
K139070	J	97
K139080	H	79
K139080	I	93
K139080	J	99
K139090	A	10
K139090	B	17
K139090	C	32
K139090	H	80
K139090	J	98
K139090	K	108
K139100	A	5
K139100	B	24
K139100	C	30
K139100	D	38
K139100	E	53
K139100	F	58
K139100	G	69
K139100	J	98
K139100	K	109
K139110	A	7
K139110	B	16
K139110	C	28
K139110	D	40
K139110	E	50
K139110	F	60
K139110	G	72
K139120	B	17
K139120	C	29
K139120	D	38
K139120	E	48
K139120	H	77
K139120	J	100
K139130	A	10
K139130	B	19
K139130	C	31
K139140	E	50
K139140	H	80
K139140	I	88
K139140	J	95
K139150	A	11
K139150	B	20
K139150	C	30
K139150	D	46
K139150	E	51
K139150	F	62
K139150	G	67
K139150	L	116
K139160	A	10
K139160	C	28
K139160	D	40
K139160	J	97
K139160	L	121
K139170	B	18
K139170	C	31
K139170	D	39
K139170	F	58
K139170	G	67
K139170	H	83
K139170	I	89
K139170	J	97
K139170	K	110
K139180	B	17
K139180	D	36
K139180	E	47
K139180	F	59
K139180	G	67
K139180	K	109
K139180	L	124
K139190	A	5
K139190	B	22
K139190	D	42
K139190	G	70
K139200	A	10
K139200	C	29
K139200	D	35
K139200	F	58
K139210	G	74
K139210	H	79
K139210	I	86
K139210	J	108
K139220	A	8
K139220	B	14
K139220	C	27
K139220	D	39
K139220	E	50
K139220	F	61
K139230	A	13
K139230	B	20
K139230	C	28
K139230	K	106
K139230	L	119
K139240	A	11
K139240	D	40
K139240	H	80
K139240	I	96
K139240	J	96
K139240	K	110
K139240	L	119
K139250	A	10
K139250	B	22
K139250	C	30
K139250	D	41
K139250	E	50
K139250	F	58
K139250	G	73
K139260	A	10
K139260	B	20
K139260	C	26
K139260	D	39
K139260	E	50
K139260	F	60
K139260	K	108
K139260	L	120
K139270	E	47
K139270	F	62
K139270	G	70
K139270	H	78
K139270	I	90
K139270	J	102
K139270	K	112
K139270	L	118
K139280	A	9
K139280	B	21
K139280	C	31
K139280	D	38
K139290	E	53
K139290	F	59
K139290	G	67
K139290	H	80
K139290	I	87
K139290	J	98
K139300	B	23
K139300	D	37
K139300	E	49
K139300	F	61
K139300	G	69
K139300	I	92
K139300	J	99
K139300	K	109
K139310	B	15
K139310	C	30
K139310	D	41
K139310	H	82
K139310	J	103
K139310	K	107
K139310	L	114
K139320	A	8
K139320	D	44
K139320	G	69
K139330	A	10
K139330	B	16
K139330	C	27
K139330	K	108
K139330	L	122
K139340	A	6
K139340	B	23
K139340	C	27
K139350	A	12
K139350	B	26
K139350	C	35
K139350	D	40
K139350	H	78
K139350	J	97
K139360	B	17
K139360	H	79
K139360	I	91
K139360	J	97
K139360	K	108
K139360	L	118
K139370	E	49
K139370	F	60
K139370	G	70
K139370	I	90
K139370	J	101
K139380	H	79
K139380	I	90
K139380	J	97
K139390	H	80
K139390	I	94
K139390	J	100
K139400	A	13
K139400	B	19
K139400	C	31
K139400	D	39
K139400	E	46
K139400	F	54
K139400	G	68
K139400	I	91
K139410	B	18
K139410	C	27
K139410	G	68
K139410	I	87
K139410	K	109
K139410	L	123
K139420	B	19
K139420	C	31
K139420	D	37
K139420	E	47
K139430	B	24
K139430	C	28
K139430	D	44
K139430	E	49
K139430	F	60
K139430	G	67
K139440	H	82
K139440	I	88
K139440	J	99
K139440	L	121
K139450	A	13
K139450	B	12
K139450	D	37
K139460	A	11
K139460	B	18
K139460	C	29
K139460	D	36
K139460	K	111
K139470	A	9
K139470	B	20
K139470	G	70
K139470	I	87
K139470	L	124
K139480	A	13
K139480	C	29
K139480	D	42
K139480	G	71
K139480	I	90
K139490	A	5
K139490	B	20
K139490	C	33
K139490	D	40
K139490	E	49
K139490	F	59
K139490	G	68
K139490	L	118
K139500	A	9
K139500	B	17
K139500	C	27
K139500	D	37
K139510	A	11
K139510	B	23
K139510	D	37
K139520	A	10
K139520	C	31
K139520	D	38
K139520	H	80
K139520	I	89
K139520	J	99
K139530	A	9
K139530	B	18
K139530	C	29
K139530	D	39
K139540	A	9
K139540	B	18
K139540	C	29
K139540	D	41
K139540	J	99
K139540	K	113
K139550	B	26
K139550	C	32
K139550	D	41
K139560	C	29
K139560	D	42
K139560	H	78
K139560	J	96
K139570	B	21
K139570	C	25
K139570	D	39
K139570	L	120
K139580	A	13
K139580	B	17
K139580	C	32
K139580	D	38
K139580	F	64
K139580	G	66
K139590	A	14
K139590	B	18
K139590	C	30
K139590	D	39
K139600	B	17
K139600	E	51
K139600	G	71
K139600	H	83
K139600	I	92
K139600	J	99
K139600	L	120
K139610	A	9
K139610	B	21
K139620	B	17
K139620	D	37
K139620	E	53
K139620	H	75
K139620	I	92
K139620	J	101
K139630	A	9
K139630	B	18
K139630	C	34
K139630	D	42
K139630	K	108
K139630	L	118
K139640	A	13
K139640	F	58
K139640	G	67
K139640	H	79
K139640	I	93
K139640	J	102
K139640	K	109
K139650	C	28
K139650	H	82
K139650	I	89
K139650	J	98
K139650	K	110
K139650	L	118
K139660	A	9
K139660	C	30
K139660	D	40
K139670	B	19
K139670	C	29
K139670	H	79
K139670	I	87
K139670	J	100
K139680	A	12
K139680	B	20
K139680	C	27
K139680	D	38
K139680	F	61
K139680	K	110
K139680	L	129
K139690	A	11
K139690	B	16
K139690	D	42
K139700	A	12
K139700	B	21
K139700	D	40
K139700	F	62
K139700	G	65
K139700	H	78
K139700	I	91
K139700	J	99
K139710	B	18
K139710	C	30
K139710	I	88
K139710	J	100
K139720	B	20
K139730	A	10
K139730	B	20
K139730	C	34
K139730	D	42
K139730	E	49
K139730	F	62
K139730	G	71
K139740	A	12
K139740	B	19
K139740	C	30
K139740	D	42
K139740	E	50
K139740	F	61
K139750	A	10
K139750	B	17
K139750	C	27
K139750	D	39
K139750	F	60
K139750	G	67
K139760	A	7
K139760	B	19
K139760	C	31
K139760	D	41
K139760	K	108
K139760	L	121
K139770	A	10
K139770	B	20
K139770	D	44
K139770	K	110
K139780	A	9
K139780	B	21
K139780	E	50
K139780	G	66
K139780	H	84
K139780	I	88
K139780	J	101
K139790	C	28
K139790	H	81
K139790	I	89
K139790	J	100
K139800	B	20
K139800	C	27
K139800	D	41
K139800	K	111
K139810	A	13
K139810	B	19
K139810	C	30
K139810	D	37
K139810	H	79
K139810	I	90
K139810	J	98
K139820	B	17
K139820	D	38
K139820	E	57
K139820	F	62
K139820	G	69
K139830	A	9
K139830	B	19
K139830	D	36
K139830	K	107
K139830	L	122
K139840	I	90
K139840	J	101
K139840	K	113
K139840	L	121
K139850	B	18
K139850	G	68
K139850	I	91
K139850	J	98
K139850	K	113
K139850	L	119
K139860	H	77
K139860	J	100
K139870	A	8
K139870	B	22
K139870	C	35
K139870	D	43
K139870	F	60
K139870	H	79
K139880	A	10
K139880	C	30
K139880	D	38
K139880	E	52
K139890	A	3
K139890	B	22
K139890	C	27
K139890	D	46
K139890	K	113
K139890	L	119
K139900	B	19
K139900	C	32
K139900	D	38
K139900	K	109
K139910	A	12
K139910	B	20
K139910	C	30
K139910	D	38
K139910	E	46
K139910	G	70
K139920	A	16
K139920	B	24
K139920	C	33
K139920	D	38
K139920	H	79
K139920	I	91
K139920	J	100
K139920	L	118
K139930	B	17
K139930	C	32
K139930	D	41
K139930	E	48
K139930	F	64
K139940	B	22
K139940	C	27
K139940	D	41
K139940	E	54
K139940	I	89
K139940	K	108
K139940	L	121
K139950	H	83
K139950	I	87
K139950	J	99
K139960	E	46
K139960	F	60
K139960	G	68
K139960	H	80
K139960	I	91
K139960	J	97
K139960	K	115
K139960	L	121
K139970	A	7
K139970	B	18
K139970	C	27
K139970	D	38
K139970	F	57
K139970	K	111
K139970	L	119
K139980	H	77
K139980	I	87
K139980	J	102
K139980	K	111
K139980	L	121
K139990	H	78
K139990	I	86
K139990	J	100
K140000	A	5
K140000	B	20
K140000	D	39
K140000	G	69
K140010	A	9
K140010	B	25
K140010	C	32
K140020	A	10
K140020	B	20
K140020	C	27
K140020	D	42
K140020	H	82
K140020	K	111
K140020	L	119
K140030	A	12
K140030	B	19
K140030	D	41
K140030	E	52
K140030	F	65
K140030	G	67
K140030	K	102
K140030	L	120
K140040	A	13
K140040	B	19
K140040	C	27
K140040	D	37
K140040	G	66
K140050	A	9
K140050	C	28
K140050	D	36
K140050	H	78
K140050	I	87
K140050	J	98
K140060	A	10
K140060	B	17
K140060	C	32
K140070	A	8
K140070	B	18
K140070	C	28
K140070	D	37
K140070	I	91
K140070	K	112
K140070	L	123
K140080	A	9
K140080	B	18
K140080	C	29
K140080	D	37
K140090	H	80
K140090	I	89
K140090	J	103
K140090	K	106
K140090	L	123
K140100	A	12
K140100	B	18
K140100	C	29
K140100	D	37
K140100	E	48
K140100	F	60
K140100	G	71
K140110	A	8
K140110	C	32
K140110	D	41
K140110	J	100
K140110	K	109
K140120	H	78
K140120	I	88
K140120	J	100
K140120	K	116
K140120	L	118
K140130	B	23
K140130	C	24
K140130	D	41
K140130	E	47
K140130	G	69
K140140	A	7
K140140	B	22
K140140	C	30
K140140	K	110
K140140	L	121
K140150	F	60
K140150	G	69
K140150	I	90
K140150	J	103
K140160	A	10
K140160	B	26
K140160	C	28
K140160	D	36
K140160	E	51
K140160	G	67
K140160	J	101
K140170	E	50
K140170	F	59
K140170	H	74
K140170	I	94
K140170	J	102
K140180	A	5
K140180	C	34
K140180	K	111
K140180	L	120
K140190	B	16
K140190	C	30
K140190	D	36
K140190	F	60
K140190	G	69
K140200	B	21
K140200	C	30
K140200	D	41
K140210	H	85
K140210	I	93
K140210	J	100
K140210	K	106
K140210	L	121
K140220	A	11
K140220	B	18
K140220	C	25
K140220	D	40
K140230	H	78
K140230	I	87
K140230	J	99
K140240	A	8
K140240	B	23
K140240	C	30
K140240	K	106
K140240	L	119
K140250	A	11
K140250	H	79
K140250	I	90
K140250	J	102
K140250	K	107
K140250	L	121
K140260	E	51
K140260	F	59
K140260	G	70
K140260	H	81
K140260	J	102
K140260	K	104
K140260	L	124
K140270	A	12
K140270	C	28
K140270	D	43
K140280	A	11
K140280	B	21
K140280	C	28
K140280	D	37
K140290	A	5
K140290	B	17
K140290	C	32
K140290	D	39
K140290	E	52
K140290	F	58
K140290	H	75
K140290	J	99
K140290	L	116
K140300	H	76
K140300	I	85
K140300	J	101
K140310	E	48
K140310	H	84
K140310	I	90
K140310	J	100
K140310	K	112
K140310	L	121
K140320	G	71
K140320	H	82
K140320	I	89
K140320	J	98
K140330	H	76
K140330	J	93
K140330	K	108
K140330	L	122
K140340	A	9
K140340	B	16
K140340	C	29
K140340	D	38
K140340	L	118
K140350	A	10
K140350	B	18
K140350	C	31
K140350	G	70
K140360	A	11
K140360	B	14
K140360	C	29
K140360	E	51
K140360	I	87
K140370	B	21
K140370	C	31
K140370	D	42
K140370	F	59
K140370	H	82
K140370	I	89
K140370	J	97
K140380	A	14
K140380	B	18
K140380	D	39
K140380	H	83
K140380	I	90
K140380	J	100
K140380	K	111
K140390	A	11
K140390	C	31
K140390	D	38
K140400	B	19
K140400	C	28
K140400	D	38
K140400	E	55
K140400	H	80
K140410	B	18
K140410	C	33
K140410	D	40
K140410	I	91
K140410	J	101
K140410	K	108
K140410	L	120
K140420	A	8
K140420	B	20
K140420	C	27
K140420	D	41
K140430	B	26
K140430	C	28
K140430	D	41
K140440	H	78
K140440	I	87
K140440	J	102
K140450	A	11
K140450	B	19
K140450	C	32
K140450	D	39
K140450	G	69
K140450	K	110
K140450	L	115
K140460	E	48
K140460	H	79
K140460	I	88
K140460	J	102
K140470	A	10
K140470	B	17
K140470	C	30
K140470	D	42
K140470	H	82
K140470	I	91
K140470	J	98
K140480	A	9
K140480	B	20
K140480	C	31
K140480	D	41
K140490	H	86
K140490	I	93
K140490	J	101
K140490	L	125
K140500	A	11
K140500	B	20
K140500	D	36
K140500	F	58
K140500	G	67
K140510	B	21
K140510	C	30
K140510	D	39
K140510	H	80
K140520	I	93
K140520	J	99
K140520	K	110
K140520	L	120
K140530	A	11
K140530	B	18
K140530	D	36
K140530	E	48
K140530	G	67
K140540	H	82
K140540	I	89
K140540	J	103
K140550	A	8
K140550	B	18
K140550	D	39
K140560	A	10
K140560	B	18
K140560	D	41
K140570	C	29
K140570	D	43
K140570	E	53
K140570	F	60
K140570	G	71
K140570	H	80
K140570	I	87
K140570	J	95
K140580	A	9
K140580	B	20
K140580	D	40
K140590	A	13
